time,text,full_name,country,platform
Thu Jan 24 23:59:36 +0000 2019,"b'RT @AmandiOnAir: Said it before, will say it again. \n\nHe doesn\xe2\x80\x99t care about the wall. \n\nThe wall was an excuse to accomplish his true objec\xe2\x80\xa6'",,,
Thu Jan 24 23:59:36 +0000 2019,b'RT @CNNSitRoom: .@wolfblitzer: Would you vote for a temporary spending bill to reopen government if it included money for a wall?\n\nDem Rep.\xe2\x80\xa6',,,I
Thu Jan 24 23:59:36 +0000 2019,"b'RT @AmandiOnAir: Said it before, will say it again. \n\nHe doesn\xe2\x80\x99t care about the wall. \n\nThe wall was an excuse to accomplish his true objec\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:36 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,P
Thu Jan 24 23:59:36 +0000 2019,b'Mueller grand jury could start feeling the pinch of the government shutdown https://t.co/XtdCQKZqQL',,,
Thu Jan 24 23:59:36 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:36 +0000 2019,"b'RT @thehill: ""End government shutdown to stop hunger crisis"" via @TheHillOpinion https://t.co/RABBhULxXS https://t.co/eNUDbuVFS3'",,,
Thu Jan 24 23:59:36 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:35 +0000 2019,"b""RT @ChrisMurphyCT: Republican demands to end the shutdown keep changing - by the hour - because they know they've completely, totally, and\xe2\x80\xa6""",,,A
Thu Jan 24 23:59:35 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:59:35 +0000 2019,b'RT @GlennKesslerWP: U.S. government shutdown threatens rollout of new car models:... https://t.co/KKbyU4B6Z5',,,I
Thu Jan 24 23:59:35 +0000 2019,"b""RT @EdKrassen: So far 6 Republican Senators have voted in favor of the Democrats' bill to reopen the government.\n\n1 - Romney\n2 - Murkowski\xe2\x80\xa6""",,,A
Thu Jan 24 23:59:35 +0000 2019,"b""RT @nprpolitics: Commerce Secretary Wilbur Ross drew criticism from Democrats when he said he didn't understand why unpaid federal workers\xe2\x80\xa6""",,,
Thu Jan 24 23:59:35 +0000 2019,b'RT @PattyMurray: Disappointed that Senate Republicans once again blocked our attempt to reopen the government and end this unnecessary shut\xe2\x80\xa6',,,I
Thu Jan 24 23:59:35 +0000 2019,b'RT @Genesis33K: There is only one way to prevent future government shutdowns or to ensure any future shutdowns last no longer than 1 day!\xe2\x80\xa6',,,I
Thu Jan 24 23:59:34 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:34 +0000 2019,"b""RT @JYSexton: Hey, so, this government shutdown narrative has swallowed itself and been bled of all meaning. Let's get down, on the record,\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:33 +0000 2019,b'RT @_Urri: The government shutdown got y\xe2\x80\x99all acting elitist af and it\xe2\x80\x99s disgusting to see especially from black people who aren\xe2\x80\x99t even midd\xe2\x80\xa6',,,I
Thu Jan 24 23:59:33 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:59:33 +0000 2019,"b""RT @KamalaHarris: Americans who live paycheck to paycheck can't afford another day, let alone another week, of a government shutdown. Let's\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:33 +0000 2019,"b""RT @SafetyPinDaily: Trump's shutdown takes anti-government sentiment to new extremes || Via Deutsche Welle https://t.co/OAWBYg7dxm""",,,
Thu Jan 24 23:59:32 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:32 +0000 2019,"b'RT @CNN: The Senate held two votes on Thursday for opposing plans to end the longest government shutdown in history, with few members break\xe2\x80\xa6'",,,
Thu Jan 24 23:59:32 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:32 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:32 +0000 2019,"b'RT @TheGoodGodAbove: Dear Americans, \n\nYou fund each others medical bills, you give each other food, you don\xe2\x80\x99t ask political affiliation.\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:32 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,I
Thu Jan 24 23:59:32 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:32 +0000 2019,b'RT @CREWcrew: We don\xe2\x80\x99t know why Jared Kushner is qualified to negotiate an end to the government shutdown.\n\nWe do know that Jared has plent\xe2\x80\xa6',,,I
Thu Jan 24 23:59:32 +0000 2019,"b'@robertfolk22 @DisabledUSN_Vet @CNN Explain where he lied? Its a fact, the democrats are keeping the government shu\xe2\x80\xa6 https://t.co/z13pKAp7R7'",,,
Thu Jan 24 23:59:31 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:31 +0000 2019,"b'RT @ABC: Sen. Michael Bennet rips into Sen. Ted Cruz over shutdown: ""When the senator from Texas shut this government down in 2013, my stat\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:31 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:59:31 +0000 2019,"b""800,000 people are currently NOT working because of this political shutdown stunt. You're losing. Open the governme\xe2\x80\xa6 https://t.co/FYSXvLq4Rp""",,,
Thu Jan 24 23:59:30 +0000 2019,"b'RT @nowthisnews: SHUTDOWN DAY 32: The month-long shutdown drags on, as Pres. Trump still refuses to reopen the government without $5.7 bill\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:30 +0000 2019,"b""RT @RealMAGASteve: 'Large down payment' on wall could end government shutdown\n\nSarah Sanders: McConnell &amp; Schumer are meeting right now to\xe2\x80\xa6""",,,A
Thu Jan 24 23:59:30 +0000 2019,b'RT @CREWcrew: We don\xe2\x80\x99t know why Jared Kushner is qualified to negotiate an end to the government shutdown.\n\nWe do know that Jared has plent\xe2\x80\xa6',,,
Thu Jan 24 23:59:29 +0000 2019,"b'RT @JesseLehrich: ""Inside Tiffany Stanphill\xe2\x80\x99s home in Oak Grove, cable and internet have been cut...\n\nFor the government contractor &amp; mothe\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:29 +0000 2019,b'RT @DickDurbin: The #TrumpShutdown is forcing air traffic controllers to work six days a week without knowing when they\xe2\x80\x99ll be paid for thei\xe2\x80\xa6',,,
Thu Jan 24 23:59:28 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:28 +0000 2019,"b'The shutdown is basically the US government putting sanctions on itself, and as we know from lots of experience put\xe2\x80\xa6 https://t.co/FSCBbz6M9P'",,,
Thu Jan 24 23:59:27 +0000 2019,"b'""Should You Be Worried About Flying? What We Know About Air Travel During the Shutdown"" by PATRICK McGEEHAN and THO\xe2\x80\xa6 https://t.co/nnLueRrCae'",,,
Thu Jan 24 23:59:26 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:26 +0000 2019,b'Sen. Ted Cruz (R-TX) and Sen. Michael Bennet (D-CO) got into a heated debate over the partial shutdown of the feder\xe2\x80\xa6 https://t.co/elboeN80ro',,,
Thu Jan 24 23:59:26 +0000 2019,"b'RT @LouDobbs: #BREAKING: Senate fails to pass GOP proposal, 51-47, to end partial government shutdown and fund @realDonaldTrump\xe2\x80\x99s border wa\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:26 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,
Thu Jan 24 23:59:25 +0000 2019,b'RT @bvorwerk: If the government can shutdown then why can\xe2\x80\x99t I',,,I
Thu Jan 24 23:59:25 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:25 +0000 2019,b'Watch moment shutdown debate gets heated on Senate floor\n\nhttps://t.co/K7PbyS3HFQ',,,A
Thu Jan 24 23:59:25 +0000 2019,b'RT @dcexaminer: If only Pelosi took her own trip to that stretch of border to see the problems border agents are experiencing and what they\xe2\x80\xa6',,,
Thu Jan 24 23:59:24 +0000 2019,b'RT @CNNSitRoom: .@wolfblitzer: Would you vote for a temporary spending bill to reopen government if it included money for a wall?\n\nDem Rep.\xe2\x80\xa6',,,
Thu Jan 24 23:59:24 +0000 2019,"b'RT @Yamiche: Larry Kudlow, the director of the National Economic Council, just repeatedly referred to the government shutdown as a \xe2\x80\x9cglitch\xe2\x80\x9d\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:24 +0000 2019,b'RT @CNNSitRoom: .@wolfblitzer: Would you vote for a temporary spending bill to reopen government if it included money for a wall?\n\nDem Rep.\xe2\x80\xa6',,,
Thu Jan 24 23:59:24 +0000 2019,b'Credit Union Offers 0% APR Loans to Federal Government Employees During Shutdown https://t.co/ltKT62aCes',,,P
Thu Jan 24 23:59:24 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,P
Thu Jan 24 23:59:23 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:23 +0000 2019,"b""RT @ChrisMurphyCT: Republican demands to end the shutdown keep changing - by the hour - because they know they've completely, totally, and\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:23 +0000 2019,b'RT @Genesis33K: There is only one way to prevent future government shutdowns or to ensure any future shutdowns last no longer than 1 day!\xe2\x80\xa6',,,I
Thu Jan 24 23:59:23 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:59:23 +0000 2019,b'RT @chasrmartin: House Republicans Have Twice Voted to Pay Government Employees During Shutdown https://t.co/7js4GPLkAu',,,
Thu Jan 24 23:59:23 +0000 2019,"b'RT @markknoller: Addressing @usmayors, @SpeakerPelosi says Democrats ""must hold the line"" against the President on border wall, otherwise h\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:23 +0000 2019,b'RT @unseen1_unseen: I wonder if the idiots in the federal government understand that the longer the shutdown goes on and the less impact it\xe2\x80\xa6',,,
Thu Jan 24 23:59:23 +0000 2019,"b'RT @senatemajldr: Today, the Senate will be voting on a proposal to end the government shutdown. It would resume pay for federal workers, a\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:22 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:22 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,
Thu Jan 24 23:59:22 +0000 2019,b'RT @ellievan65: Awesome \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\n\nhttps://t.co/slzZzxpLmo Cinemas would like to reach out to all US Government Employees who are currently facing\xe2\x80\xa6',,,I
Thu Jan 24 23:59:22 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:59:22 +0000 2019,b'RT @chuckwoolery: House Republicans Have Twice Voted to Pay Government Employees During\xc2\xa0Shutdown https://t.co/J1twnXeSJZ https://t.co/0oGp6\xe2\x80\xa6',,,I
Thu Jan 24 23:59:22 +0000 2019,b'RT @vicenews: How do you feel about the government shutdown?\n\nGive us a call at 1-888-317-VICE and let us know.',,,
Thu Jan 24 23:59:22 +0000 2019,"b'RT @ChrisCoons: People all over the country are suffering from this senseless, ridiculous shutdown.  Mr. President, what\xe2\x80\x99s it going to take\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:21 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:21 +0000 2019,"b'RT @JesseLehrich: ""Progress on ongoing flood recovery efforts in Boulder &amp; Larimer counties has stopped due to the federal government shutd\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:21 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:21 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:21 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:21 +0000 2019,"b'RT @JennyShank: @cspan @SenatorBennet @SenTedCruz Thank you, @senatorbennet. My house was flooded when Senator Cruz shut down the governmen\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:20 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,P
Thu Jan 24 23:59:20 +0000 2019,"b""White House: 'Large down payment' on wall could end government shutdown.  Another Great Offer \n\nhttps://t.co/H60NovorkZ""",,,I
Thu Jan 24 23:59:20 +0000 2019,"b""RT @JYSexton: Hey, so, this government shutdown narrative has swallowed itself and been bled of all meaning. Let's get down, on the record,\xe2\x80\xa6""",,,P
Thu Jan 24 23:59:20 +0000 2019,"b""BEYOND SHAMEFUL/DISRESPECTFUL: Mourning military families won't get government death benefits @CNNPolitics https://t.co/BYMvZlTKRH""",,,
Thu Jan 24 23:59:20 +0000 2019,b'RT @DCHunger: The National School Lunch Program serves 29 million students nation wide. The government shutdown will disproportionately hur\xe2\x80\xa6',,,I
Thu Jan 24 23:59:20 +0000 2019,"b'RT @CNN: The Senate held two votes on Thursday for opposing plans to end the longest government shutdown in history, with few members break\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:20 +0000 2019,"b""RT @joeygarrison: Mayor Briley, in Washington, demands Trump 'stop holding the citizens of Nashville hostage' https://t.co/1cJZKwBygX""",,,I
Thu Jan 24 23:59:20 +0000 2019,b'RT @unseen1_unseen: I wonder if the idiots in the federal government understand that the longer the shutdown goes on and the less impact it\xe2\x80\xa6',,,I
Thu Jan 24 23:59:20 +0000 2019,"b'RT @JesseLehrich: ""30K in Las Vegas area could face eviction if shutdown continues""\nhttps://t.co/b9GFpjeXls'",,,P
Thu Jan 24 23:59:20 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:20 +0000 2019,b'RT @tonyschwartz: Republicans Senators will vote against reopening government today. No more than a handful of them believe for a moment th\xe2\x80\xa6',,,I
Thu Jan 24 23:59:19 +0000 2019,"b'RT @CNNBusiness: Commerce Secretary Wilbur Ross says he doesn\'t ""quite understand"" why furloughed workers are going to homeless shelters to\xe2\x80\xa6'",,,
Thu Jan 24 23:59:19 +0000 2019,"b'RT @AmandiOnAir: Said it before, will say it again. \n\nHe doesn\xe2\x80\x99t care about the wall. \n\nThe wall was an excuse to accomplish his true objec\xe2\x80\xa6'",,,
Thu Jan 24 23:59:19 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:19 +0000 2019,"b'RT @SpicyFiles: Dear Orange Highness,\n\nWe are going into day 35 of your goddamn shutdown.\nMe\nMe\nMe\nMy wall\nMy wall\n\n\xe2\x80\x9cMexico Pay, We Okay\xe2\x80\x9d -\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:18 +0000 2019,"b""RT @JordanUhl: .@Senatorbennet just called out Ted Cruz on the Senate floor for acting like he's concerned about people's wellbeing during\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:18 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:59:18 +0000 2019,"b'RT @NRDC: A small batch of staffers have been called back to the Dept. of the @Interior. These officials, who process the sale of oil drill\xe2\x80\xa6'",,,
Thu Jan 24 23:59:18 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:17 +0000 2019,"b'RT @RepSpeier: The party of Marie ""Let them eat cake"" Antoinette is in full force with Commerce Sec Wilbur Ross; a man who dons $600 velvet\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:17 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:17 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:17 +0000 2019,"b""#WalmartGroceryPickup #EBT #Snap #GovernmentShutdown you think that this government shutdown wasn't planned look at\xe2\x80\xa6 https://t.co/fbobcfmrrJ""",,,A
Thu Jan 24 23:59:17 +0000 2019,"b""RT @JordanUhl: .@Senatorbennet just called out Ted Cruz on the Senate floor for acting like he's concerned about people's wellbeing during\xe2\x80\xa6""",,,
Thu Jan 24 23:59:17 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:17 +0000 2019,b'RT @SethAbramson: Just gonna throw out a 100% plausible hypothetical here: that this entire government shutdown is little more than a caree\xe2\x80\xa6',,,I
Thu Jan 24 23:59:16 +0000 2019,"b'RT @8Revolt: 1,000 mainstream media jobs gone in a single day!\n\nThis is extremely fascinating.\n\nWas the entire #FakeNews media on the U.S.\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:16 +0000 2019,"b'RT @hardball: ""The President is way stuck on stupid right now. There is no mayor in America in his/her right mind that would ever think abo\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:16 +0000 2019,"b'RT @TheGoodGodAbove: Dear Americans, \n\nYou fund each others medical bills, you give each other food, you don\xe2\x80\x99t ask political affiliation.\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:16 +0000 2019,"b'RT @TheGoodGodAbove: Dear Americans, \n\nYou fund each others medical bills, you give each other food, you don\xe2\x80\x99t ask political affiliation.\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:16 +0000 2019,b'The government shutdown has started to affect wrestling so expect some men to become radicalized in the upcoming days',,,I
Thu Jan 24 23:59:16 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,I
Thu Jan 24 23:59:15 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:15 +0000 2019,b'RT @MikeTokes: Democrats would not sign a bill introduced by Republicans to pay federal workers who are affected by the government shutdown\xe2\x80\xa6',,,I
Thu Jan 24 23:59:15 +0000 2019,b'RT @msolis14: I spoke to the founder of @I_Support_Girls about the inundation of requests the group has been fielding from furloughed gover\xe2\x80\xa6',,,A
Thu Jan 24 23:59:15 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:15 +0000 2019,b'@realDonaldTrump This is yr shutdown and yr fault!!! OPEN THE GOVERNMENT NOW!!! https://t.co/q7bwPDIFuy',,,I
Thu Jan 24 23:59:15 +0000 2019,"b'RT @WhiteHouse: The bottom line: We can end this shutdown today by doing things both sides claim they want\xe2\x80\x94DACA, border security, humanitar\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:15 +0000 2019,b'RT @unseen1_unseen: I wonder if the idiots in the federal government understand that the longer the shutdown goes on and the less impact it\xe2\x80\xa6',,,A
Thu Jan 24 23:59:15 +0000 2019,b'RT @SethAbramson: Just gonna throw out a 100% plausible hypothetical here: that this entire government shutdown is little more than a caree\xe2\x80\xa6',,,P
Thu Jan 24 23:59:14 +0000 2019,b'RT @DearAuntCrabby: This boy needs to be educated. \n\nhttps://t.co/i7sS6y1TEl',,,
Thu Jan 24 23:59:14 +0000 2019,"b'RT @DeplorablAnnJoy: .Also, those grossly overpaid government employees are collecting Unemployment Benefits DURING this partial shutdown a\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:14 +0000 2019,"b'RT @KamalaHarris: The government has been shut down for 34 days. Coast Guard employees, TSA workers, Forest Service firefighters, and more\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:14 +0000 2019,"b""RT @ChrisMurphyCT: Republican demands to end the shutdown keep changing - by the hour - because they know they've completely, totally, and\xe2\x80\xa6""",,,
Thu Jan 24 23:59:14 +0000 2019,"b'RT @CNN: Sen. Bennet slams Sen. Cruz: ""These crocodile tears that the senator from Texas is crying for first responders are too hard for me\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:13 +0000 2019,b'RT @kazweida: REMINDER: The FDA stopped doing routine food safety inspections in early January because of the government shutdown. https://\xe2\x80\xa6',,,I
Thu Jan 24 23:59:13 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:13 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:13 +0000 2019,"b'RT @tribelaw: When the Air Traffic Controllers say they can\xe2\x80\x99t predict the point at which the whole system will crash, it\xe2\x80\x99s not a great time\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:13 +0000 2019,"b'RT @CbianBen: Folks, next time you see a Nigerian civil servant, give him\\her a pat on the shoulder! You see, the current government shutdo\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:13 +0000 2019,"b'RT @NRDC: A small batch of staffers have been called back to the Dept. of the @Interior. These officials, who process the sale of oil drill\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:13 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:13 +0000 2019,"b""RT @ChrisMurphyCT: Republican demands to end the shutdown keep changing - by the hour - because they know they've completely, totally, and\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:13 +0000 2019,b'@dbongino can trump start removing unnecessary government positions (let go of employees) during a shutdown after the 30 day mark?',,,
Thu Jan 24 23:59:13 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:13 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,I
Thu Jan 24 23:59:13 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,A
Thu Jan 24 23:59:12 +0000 2019,"b""RT @nytimes: Evening Briefing: Here's what you need to know at the end of the day https://t.co/SKoqRxRjVy""",,,
Thu Jan 24 23:59:12 +0000 2019,"b'RT @PaigeChristin15: i, along with 800,000 people, can\xe2\x80\x99t pay our bills and are looking at eviction February 1st because that is when rents\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:12 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,P
Thu Jan 24 23:59:12 +0000 2019,"b'RT @markknoller: \xe2\x80\x9cIf they come to a reasonable agreement, I would support it, yes,\xe2\x80\x9d says Pres Trump of latest proposal for a 3-week funding\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:12 +0000 2019,"b'RT @fordmb1: I have a $5,000 tax refund I will not be able to receive because the government is shutdown. I prefer @POTUS keep the governme\xe2\x80\xa6'",,,
Thu Jan 24 23:59:12 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,P
Thu Jan 24 23:59:11 +0000 2019,"b""RT @Green_Footballs: So Donald J. Trump thinks people who aren't getting paid because of his government shutdown can go to the grocery stor\xe2\x80\xa6""",,,A
Thu Jan 24 23:59:11 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:11 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
